words,tags
THIS,O
RENTAL,O
AGREEMENT,O
is,O
made,O
on,O
this,O
',',O
the,O
March,O
22nd,O
day,O
2013,O
(,O
TWO,O
THOUSAND,O
Thirteen,O
),O
at,O
Chennai,U-LOC
.,O
BETWEEN,O
Mr,O
.,O
Kamal,U-PER
',',O
aged,O
about,O
32,O
years,O
',',O
son,O
of,O
Appar,B-PER
Sundar,L-PER
residing,O
at,O
Pursawalkam,U-LOC
',',O
Kosapt,B-LOC
Chennai-12,L-LOC
',',O
hereinafter,O
called,O
the,O
",O
LESSOR,U-MISC
",O
which,O
term,O
shall,O
mean,O
and,O
include,O
whatever,O
the,O
context,O
so,O
admits,O
and,O
permits,O
his,O
legal,O
heirs,O
',',O
legal,O
representative,O
',',O
executors,O
',',O
administrators,O
and,O
assigns,O
of,O
ONE,O
PART,O
and,O
represented,O
by,O
his,O
father,O
/,O
mother,O
-POA,U-PER
agent,O
(,O
in,O
case,O
of,O
power,O
of,O
attorney,O
),O
',',O
Appar,U-PER
',',O
aged,O
about,O
62,O
years,O
residing,O
at,O
Pursawalkam,U-LOC
',',O
',',O
Chennai,U-LOC
—,O
600,O
012,O
',',O
as,O
agent,O
as,O
per,O
adjudicated,O
power,O
of,O
attorney,O
dated,O
22.03.13,O
AND,O
Mr,O
.,O
V.Arun,B-PER
Kumar,L-PER
S,O
/,O
O,O
of,O
Mr,O
.,O
Veda,B-PER
Chalam,L-PER
',',O
hereinafter,O
called,O
the,O
",O
LESSEE,U-MISC
",O
which,O
term,O
shall,O
mean,O
and,O
include,O
whatever,O
the,O
context,O
so,O
admits,O
and,O
permits,O
his,O
legal,O
heirs,O
',',O
legal,O
representative,O
',',O
executors,O
',',O
administrators,O
and,O
assigns,O
of,O
OTHER,O
PART,O
.,O
WHEREAS,O
the,O
LESSOR,U-ORG
herein,O
is,O
the,O
sole,O
and,O
absolute,O
owner,O
of,O
all,O
that,O
piece,O
and,O
parcel,O
of,O
the,O
residential,O
flat,O
',',O
Old,B-MISC
No.97,L-MISC
',',O
Kanda,B-LOC
Swamy,I-LOC
Koil,L-LOC
street,O
',',O
Kosapet,U-LOC
',',O
Pursawalkam,B-LOC
Chennai,L-LOC
600012,O
and,O
more,O
particularly,O
described,O
in,O
the,O
SCHEDULE,O
hereunder,O
.,O
AND,O
WHEREAS,O
THE,O
LESSEE,U-MISC
has,O
approached,O
the,O
LESSOR,U-ORG
to,O
demise,O
the,O
SCHEULE,U-MISC
mentioned,O
FLAT,O
on,O
Monthly,O
rental,O
basis,O
for,O
Residential,O
purpose,O
for,O
a,O
period,O
of,O
12,O
months,O
on,O
the,O
terms,O
and,O
conditions,O
hereinafter,O
mentioned,O
and,O
the,O
LESSOR,U-MISC
has,O
also,O
herby,O
agreed,O
to,O
demise,O
the,O
SCHEDULE,O
mentioned,O
FLAT,O
to,O
the,O
LESSEE,U-MISC
on,O
a,O
monthly,O
rental,O
on,O
the,O
following,O
terms,O
and,O
condition,O
.,O
NOW,O
THIS,O
LEASE,O
AGREEMENT,O
WITNESSTH,O
AS,O
FOLLOWS,O
:,O
The,O
Lease,O
shall,O
be,O
initially,O
for,O
a,O
period,O
of,O
12,O
months,O
',',O
commencing,O
from,O
23.03.13,O
and,O
shall,O
expire,O
on,O
the,O
23.03.14,O
',',O
upon,O
completion,O
of,O
12,O
months,O
.,O
The,O
Lease,O
is,O
strictly,O
for,O
Residential,O
purpose,O
to,O
accommodate,O
the,O
occupier,O
of,O
the,O
LESSEE,U-MISC
.,O
The,O
Lease,O
is,O
according,O
to,O
the,O
English,B-MISC
Calendar,I-MISC
Month,L-MISC
.,O
The,O
LESSEE,U-MISC
has,O
agreed,O
to,O
pay,O
the,O
Monthly,B-ORG
Amenity,L-ORG
charges,O
on,O
or,O
before,O
5th,O
day,O
of,O
the,O
every,O
succeeding,O
month,O
for,O
the,O
demised,O
property,O
more,O
fully,O
described,O
in,O
the,O
SCHEDULE,O
hereunder,O
in,O
the,O
following,O
manner,O
.,O
Rs,O
15000.00,O
per,O
month,O
(,O
Rupees,O
Twelve,O
Thousand,O
only,O
),O
towards,O
Rent,O
.,O
Rs,O
100000,O
(,O
Rupees,O
One,O
lakh,O
only,O
),O
as,O
one,O
time,O
interest,O
free,O
deposit,O
to,O
be,O
paid,O
by,O
the,O
LESSEE,U-ORG
at,O
the,O
time,O
of,O
taking,O
possession,O
of,O
the,O
premises,O
and,O
refunded,O
by,O
the,O
LESSOR,U-ORG
at,O
the,O
time,O
of,O
receiving,O
vacant,O
possession,O
of,O
the,O
premises,O
(,O
Refer,O
Point,O
16,O
for,O
details,O
),O
Apart,O
from,O
the,O
monthly,O
rent,O
',',O
the,O
LESSEE,U-MISC
shall,O
pay,O
Maintenance,O
Charges,O
(,O
Rs,U-MISC
1000,O
per,O
month,O
',',O
directly,O
paid,O
to,O
Mr,O
.,O
Kamal,U-ORG
),O
',',O
Electricity,O
Consumption,O
charges,O
(,O
At,O
actuals,O
),O
and,O
Water,O
Charges,O
(,O
Rs.500,O
/,O
month,O
),O
if,O
any,O
to,O
the,O
authorities,O
concerned,O
.,O
The,O
Maintenance,O
charge,O
relates,O
to,O
charges,O
and,O
expenses,O
incurred,O
for,O
the,O
maintenance,O
of,O
the,O
premises,O
such,O
as,O
maintenance,O
of,O
common,O
area,O
',',O
electricity,O
',',O
charges,O
relating,O
to,O
common,O
area,O
and,O
salaries,O
paid,O
to,O
the,O
servants,O
for,O
the,O
maintenance,O
of,O
the,O
Building,O
.,O
That,O
the,O
LESSOR,U-ORG
shall,O
have,O
full,O
control,O
over,O
the,O
supervision,O
and,O
management,O
in,O
respect,O
of,O
the,O
said,O
flat,O
