words,tags
RENTAL,O
AGREEMENT,O
THIS,O
DEED,O
OF,O
RENTAL,O
AGREEMENT,O
ENTERED,O
INTO,O
AT,O
CHENNAI,U-LOC
ON,O
21st,O
OF,O
MARCH,O
2010,O
BETWEEN,O
Mr.,O
P,O
C,O
MATHEW,O
',',O
S,O
/,O
O,O
K,O
JOSEPH,B-PER
CHACKO,L-PER
',',O
hereinafter,O
called,O
the,O
party,O
of,O
the,O
first,O
part,O
and,O
between,O
Mr.,O
L,O
GOPINATH,O
S,O
/,O
o,O
of,O
G,O
LAKSHMI,B-PER
NARISIMHAN,L-PER
after,O
called,O
the,O
party,O
of,O
the,O
second,O
part,O
witnesses,O
.,O
Whereas,O
the,O
party,O
of,O
the,O
first,O
part,O
being,O
the,O
owner,O
of,O
the,O
premises,O
at,O
Flat,B-MISC
No,I-MISC
C,L-MISC
8,O
SAMS,O
AVENUE,O
APPARTMENT,O
No,O
65,O
VALLUVAR,B-ORG
ST,I-ORG
ARUMBAKKAM,I-ORG
CHENNAI,L-ORG
600106,O
has,O
agreed,O
to,O
let,O
the,O
above,O
premises,O
to,O
the,O
party,O
of,O
the,O
second,O
part,O
for,O
residential,O
use,O
on,O
a,O
monthly,O
rent,O
of,O
Rs.9000,O
(,O
Rupees,O
Nine,O
Thousand,O
Only,O
),O
plus,O
monthly,O
maintenance,O
expenses,O
levied,O
on,O
by,O
the,O
association,O
',',O
on,O
condition,O
of,O
his,O
accepting,O
to,O
take,O
on,O
hire,O
the,O
house,O
with,O
amenities,O
provided,O
therein,O
and,O
whereas,O
the,O
party,O
of,O
the,O
second,O
part,O
has,O
agreed,O
and,O
will,O
occupy,O
the,O
premises,O
From,O
1st,O
April,O
2010,O
.,O
The,O
lessor,O
hereby,O
let,O
on,O
lease,O
the,O
house,O
to,O
the,O
lessee,O
on,O
a,O
monthly,O
rent,O
of,O
Rs.9000/-(Rupees,O
Seven,O
thousand,O
only,O
),O
for,O
a,O
period,O
of,O
11,O
months,O
starting,O
from,O
1st,O
of,O
April,O
2010,O
.,O
The,O
amount,O
shall,O
be,O
paid,O
before,O
5th,O
of,O
the,O
succeeding,O
calendar,O
month,O
without,O
any,O
deduction,O
whatsoever,O
.,O
The,O
lease,O
is,O
for,O
a,O
period,O
of,O
11,O
months,O
',',O
commencing,O
from,O
this,O
day,O
',',O
1st,O
of,O
April,O
2010,O
.,O
The,O
lessor,O
hereby,O
grants,O
to,O
the,O
lessees,O
to,O
use,O
and,O
occupy,O
the,O
ground,O
floor,O
of,O
the,O
said,O
house,O
for,O
residential,O
purpose,O
only,O
and,O
not,O
for,O
godown,O
',',O
storage,O
of,O
articles,O
',',O
packing,O
/,O
unpacking,O
or,O
for,O
any,O
other,O
business,O
purposes,O
.,O
The,O
lessee,O
had,O
kept,O
deposited,O
with,O
the,O
lessor,O
a,O
sum,O
of,O
Rs.90000/-(Rupees,U-MISC
Ninety,O
Five,O
thousand,O
only,O
),O
',',O
as,O
deposit,O
without,O
interest,O
for,O
the,O
due,O
performance,O
of,O
this,O
agreement,O
.,O
The,O
deposit,O
shall,O
not,O
entitle,O
the,O
lessee,O
to,O
withhold,O
any,O
payment,O
of,O
monthly,O
rent,O
.,O
The,O
said,O
deposit,O
shall,O
be,O
refundable,O
to,O
the,O
lessee,O
at,O
the,O
time,O
the,O
lessee,O
hands,O
over,O
the,O
vacant,O
possession,O
of,O
the,O
said,O
house,O
.,O
If,O
any,O
damages,O
is,O
done,O
by,O
the,O
lessee,O
to,O
the,O
house,O
during,O
the,O
subsistence,O
of,O
the,O
lease,O
herein,O
granted,O
and,O
any,O
arrears,O
of,O
rent,O
due,O
',',O
the,O
lessor,O
shall,O
be,O
entitled,O
to,O
adjust,O
aforesaid,O
deposit,O
the,O
amount,O
necessary,O
for,O
making,O
good,O
such,O
damages,O
and,O
or,O
rents,O
due,O
.,O
Damages,O
if,O
any,O
to,O
the,O
basins,O
',',O
pans,O
',',O
water,O
taps,O
doors,O
and,O
windows,O
',',O
walls,O
',',O
alcops,O
',',O
electrical,O
fittings,O
',',O
glazed,O
tiles,O
etc,O
;,O
or,O
any,O
part,O
of,O
the,O
house,O
will,O
be,O
made,O
good,O
or,O
replaced,O
by,O
the,O
lessor,O
and,O
the,O
lessee,O
has,O
to,O
bear,O
the,O
entire,O
cost,O
for,O
any,O
such,O
replacement,O
/,O
repair,O
or,O
the,O
lessee,O
may,O
get,O
it,O
done,O
at,O
his,O
cost,O
with,O
the,O
knowledge,O
and,O
prior,O
consent,O
of,O
the,O
lessor,O
.,O
In,O
the,O
default,O
of,O
the,O
lessee,O
to,O
undertake,O
the,O
repair,O
/,O
replacement,O
of,O
the,O
damaged,O
property,O
or,O
to,O
meet,O
the,O
expenses,O
',',O
the,O
same,O
will,O
be,O
adjusted,O
from,O
the,O
rent,O
advance,O
lying,O
with,O
the,O
lessor,O
.,O
The,O
lessor,O
or,O
their,O
authorized,O
agents,O
shall,O
be,O
entitled,O
to,O
enter,O
upon,O
the,O
said,O
house,O
to,O
inspect,O
the,O
conditions,O
of,O
the,O
premises,O
or,O
to,O
get,O
repairs,O
done,O
or,O
for,O
other,O
lawful,O
purpose,O
thereof,O
at,O
all,O
reasonable,O
times,O
and,O
the,O
lessee,O
shall,O
allow,O
them,O
to,O
so,O
enter,O
.,O
The,O
lessor,O
shall,O
not,O
make,O
structural,O
alterations,O
in,O
the,O
said,O
house,O
or,O
add,O
any,O
fixtures,O
without,O
the,O
prior,O
permission,O
of,O
the,O
lessor,O
.,O
The,O
lessee,O
shall,O
pay,O
electricity,O
charges,O
regularly,O
as,O
per,O
the,O
meter,O
reading,O
and,O
also,O
undertake,O
house,O
maintenance,O
and,O
water,O
charges,O
.,O
The,O
lessor,O
shall,O
pay,O
the,O
property,O
tax,O
and,O
other,O
taxes,O
on,O
the,O
house,O
.,O
If,O
the,O
lessee,O
commits,O
breach,O
of,O
any,O
of,O
the,O
conditions,O
here,O
above,O
mentioned,O
notwithstanding,O
the,O
period,O
herein,O
above,O
mentioned,O
',',O
the,O
lessor,O
shall,O
be,O
at,O
liberty,O
to,O
revoke,O
and,O
or,O
cancel,O
the,O
lease,O
granted,O
forthwith,O
.,O
Two,O
months,O
notice,O
on,O
either,O
side,O
shall,O
be,O
the,O
condition,O
for,O
the,O
lessor,O
and,O
lessee,O
to,O
terminate,O
this,O
lease,O
to,O
voluntarily,O
vacate,O
the,O
premises,O
.,O
Notwithstanding,O
anything,O
contained,O
above,O
',',O
the,O
lessor,O
can,O
terminate,O
the,O
lease,O
in,O
case,O
the,O
lessee,O
defaults,O
in,O
payment,O
of,O
rent,O
and,O
amenity,O
charges,O
for,O
two,O
month,O
.,O
If,O
the,O
lessee,O
desires,O
to,O
have,O
this,O
lease,O
deed,O
renewed,O
for,O
a,O
further,O
period,O
after,O
the,O
expiry,O
of,O
eleven,O
months,O
',',O
one,O
month,O
advance,O
notice,O
should,O
be,O
given,O
in,O
writing,O
to,O
the,O
lessor,O
for,O
negotiating,O
renewal,O
on,O
terms,O
and,O
conditions,O
to,O
be,O
mutually,O
agreed,O
upon,O
.,O
The,O
lessee,O
shall,O
observe,O
and,O
perform,O
all,O
rules,O
regarding,O
conditions,O
',',O
covenants,O
and,O
stipulations,O
relating,O
to,O
the,O
user,O
of,O
the,O
house,O
as,O
laid,O
down,O
from,O
time,O
to,O
time,O
and,O
shall,O
keep,O
the,O
lessor,O
indemnified,O
against,O
any,O
non,O
observance,O
of,O
breach,O
thereof,O
.,O
The,O
lessor,O
upon,O
termination,O
of,O
the,O
agreement,O
will,O
peacefully,O
and,O
quietly,O
deliver,O
unto,O
the,O
lessor,O
the,O
possession,O
of,O
the,O
said,O
premises,O
together,O
with,O
fixtures,O
and,O
fittings,O
and,O
in,O
substantially,O
the,O
same,O
condition,O
.,O
IN,O
WITNESS,O
WHEREOF,O
THE,O
LESSOR,O
AND,O
LESSEES,O
HAVE,O
HEREUNTO,O
SIGNED,O
THE,O
DAY,O
AND,O
YEAR,O
ABOVE,O
WRITTEN,O
.,O
WITNESS,O
:,O
Party,O
of,O
the,O
First,O
Part,O
:,O
Party,O
of,O
the,O
Second,O
Part,O
:,O
