words,tags
RENTAL,O
AGREEMENT,O
This,O
RENTAL,O
AGREEMENT,O
is,O
made,O
and,O
executed,O
on,O
this,O
10th-,O
mav,O
2009,O
by,O
and,O
between,O
:,O
BETWEEN,O
Sri,U-LOC
.,O
E.Anwar,U-LOC
#,O
'222,16',O
™,O
'Main,6th',B-LOC
Cross,L-LOC
',',O
BTM,B-MISC
2nd,I-MISC
Stage,L-MISC
',',O
E.W.S.,B-MISC
Bangalore-560076,L-MISC
.,O
Hereinafter,O
called,O
as,O
LESSOR,O
of,O
the,O
one,O
part,O
:,O
and,O
Mohammed,B-LOC
Ishaq,L-LOC
s,O
/,O
o,O
.,O
Mohammed,B-PER
Moosa,L-PER
#,O
'415,ground',O
'floor,29th',O
main,O
',',O
8th,O
cross,O
',',O
Near,B-LOC
M.E.S,L-LOC
college,O
',',O
B.T.M,B-ORG
2nd(EWS,L-ORG
),O
Bangalore-560076,U-MISC
Here,O
in,O
after,O
called,O
as,O
the,O
“,O
LESSEE,O
”,O
of,O
the,O
other,O
part,O
and,O
in,O
witnesses,O
as,O
follows,O
Where,O
as,O
the,O
terms,O
the,O
Lessor,O
and,O
Lessee,O
shall,O
mean,O
and,O
include,O
their,O
respective,O
heirs,O
',',O
legeal,O
representative,O
administrators,O
',',O
executors,O
',',O
and,O
assigns,O
.,O
WHEREAS,O
the,O
Lessor,U-PER
is,O
the,O
sole,O
and,O
absolute,O
owner,O
of,O
the,O
schedule,O
property,O
described,O
hereunder,O
and,O
wheras,O
the,O
Lessor,U-MISC
is,O
intend,O
to,O
letout,O
the,O
said,O
house,O
to,O
the,O
lessee,O
on,O
rental,O
basis,O
for,O
a,O
monthly,O
rent,O
of,O
4000/-(rupees,O
Four,O
thousand,O
only,O
),O
and,O
whereas,O
the,O
Lessee,U-MISC
is,O
willing,O
to,O
take,O
the,O
below,O
house,O
and,O
agreeing,O
to,O
pay,O
the,O
rent,O
the,O
Lessor,U-MISC
regularly,O
.,O
This,O
Lease,O
executed,O
for,O
a,O
period,O
of,O
1,O
l(Eleven,U-MISC
),O
Months,O
from,O
the,O
date,O
of,O
10/05/2009,O
but,O
it,O
may,O
be,O
extended,O
by,O
mutual,O
consent,O
of,O
the,O
Lessor,B-ORG
and,I-ORG
Lessee,L-ORG
.,O
The,O
above,O
said,O
rent,O
will,O
be,O
enhanced,O
by,O
10,O
%,O
in,O
every,O
11,O
months,O
once,O
on,O
the,O
existing,O
rent,O
.,O
Whereas,O
the,O
Lessee,U-ORG
has,O
paid,O
a,O
sum,O
of,O
Rs.40000/-(Rupees,O
Forty,O
Thousands,O
only,O
),O
as,O
advance,O
to,O
the,O
Lessor,U-ORG
before,O
the,O
following,O
witnesses,O
and,O
acknowledge,O
the,O
receipt,O
of,O
the,O
same,O
.,O
This,O
amount,O
will,O
be,O
refundable,O
to,O
the,O
Lessee,U-MISC
by,O
the,O
Lessor,U-ORG
at,O
the,O
time,O
of,O
vacating,O
the,O
house,O
and,O
this,O
amount,O
will,O
not,O
carry,O
any,O
interest,O
.,O
Whereas,O
the,O
Lessee,U-MISC
shall,O
not,O
sub,O
-,O
let.runderlet,O
-,O
let,O
the,O
premises,O
to,O
any,O
person,O
without,O
written,O
permission,O
from,O
the,O
Lessor,U-ORG
.,O
Incase,B-ORG
the,I-ORG
Lessee,L-ORG
does,O
not,O
pay,O
the,O
said,O
rent,O
to,O
the,O
lessor,O
continuosly,O
three,O
months,O
',',O
the,O
Lessor,U-MISC
is,O
at,O
liberty,O
to,O
evict,O
the,O
lessee,O
from,O
the,O
premises,O
.,O
Whereas,O
the,O
Lessee,U-ORG
hereby,O
agrees,O
pay,O
to,O
the,O
Lessor,U-ORG
every,O
month,O
electricity,O
charges,O
to,O
the,O
concerned,O
authority,O
without,O
arrears,O
.,O
If,O
any,O
arrears,O
at,O
the,O
time,O
of,O
vacating,O
the,O
premises,O
the,O
same,O
will,O
be,O
deducted,O
from,O
the,O
advance,O
amount,O
.,O
Whereas,O
the,O
Lessee,U-ORG
hereby,O
agreed,O
to,O
pay,O
the,O
said,O
rent,O
and,O
water,O
charges,O
to,O
the,O
lessor,O
on,O
or,O
before,O
15th,O
of,O
every,O
English,U-MISC
calendar,O
month,O
.,O
Whereas,O
the,O
parties,O
named,O
above,O
shall,O
terminate,O
this,O
agreement,O
by,O
giving,O
3,O
months,O
notice,O
in,O
advance,O
.,O
Whereas,O
the,O
Lessee,U-MISC
hereby,O
agreed,O
to,O
keep,O
the,O
premises,O
in,O
good,O
and,O
tenantable,O
conditions,O
without,O
damages,O
',',O
if,O
any,O
damages,O
caused,O
by,O
the,O
Lessee,U-MISC
',',O
the,O
same,O
will,O
be,O
replaced,O
by,O
the,O
Lessee,U-MISC
or,O
the,O
said,O
amount,O
will,O
be,O
deducted,O
from,O
the,O
advance,O
.,O
Whereas,O
the,O
lessee,O
shall,O
not,O
make,O
any,O
additional,O
alterations,O
to,O
the,O
schedule,O
premises,O
at,O
all,O
reasonable,O
hours,O
.,O
Whereas,O
the,O
lessee,O
shall,O
allow,O
the,O
Lessor,U-ORG
or,O
his,O
legal,O
representatives,O
in,O
the,O
schedule,O
premises,O
under,O
the,O
lease,O
for,O
insepection,O
of,O
the,O
schedule,O
premises,O
at,O
all,O
reasonable,O
hours,O
.,O
Whereas,O
the,O
lessee,O
shall,O
not,O
store,O
and,O
keep,O
any,O
highly,O
inflammable,O
explosive,O
material,O
endangering,O
life,O
and,O
property,O
in,O
the,O
schedule,O
property,O
and,O
the,O
neighborhood,O
.,O
Whereas,O
at,O
the,O
time,O
of,O
vacating,O
the,O
leased,O
portion,O
of,O
house,O
the,O
Lessee,U-MISC
shall,O
not,O
ask,O
or,O
demand,O
any,O
compensation,O
from,O
the,O
Lessor,U-ORG
at,O
any,O
cost,O
and,O
shall,O
handover,O
the,O
vacant,O
possession,O
of,O
the,O
leased,O
portion,O
of,O
house,O
to,O
the,O
Lessor,U-ORG
only,O
.,O
Whereas,O
the,O
lessee,O
shall,O
pay,O
the,O
painting,O
charges,O
of,O
3200/-,O
at,O
the,O
time,O
of,O
vacating,O
the,O
schedule,O
premises,O
.,O
SCHEDULE,O
All,O
the,O
piece,O
and,O
parcel,O
of,O
the,O
property,O
bearing,O
Ground,B-LOC
Floor,L-LOC
in,O
the,O
premises,O
1,O
^,O
'0.415,8',O
*,O
'Cross,29th',O
Main,O
',',O
BTM,O
2nd,O
Stage,O
',',O
E.W.S,U-LOC
',',O
Bangalore-560076,U-LOC
.,O
Consisting,O
of,O
:,O
One,O
hall,O
',',O
Kitchen,O
',',O
bathroom,O
and,O
lavatory,O
with,O
RCC,O
roofing,O
.,O
Fittings,O
:,O
1-Fan,O
',',O
1-Geyser,O
.,O
IN,O
WITNESS,O
WHEREOF,O
both,O
the,O
parties,O
Lessor,U-PER
and,O
Lessee,U-PER
have,O
signed,O
this,O
RENTAL,O
AGREEMENT,O
made,O
on,O
the,O
day,O
',',O
month,O
and,O
year,O
first,O
written,O
at,O
Bangalore,U-LOC
..,O
WITNESSES,O
:,O
1,O
),O
LESSOR(OWNER,O
),O
LESSEE(TENANT,O
),O
