words,tags
RENTAL,O
AGREEMENT,O
THE,O
AGREEMENT,O
The,O
landlord,O
agrees,O
to,O
give,O
the,O
tenant,O
:,O
a,O
copy,O
of,O
this,O
agreement,O
at,O
or,O
before,O
the,O
time,O
the,O
agreement,O
is,O
signed,O
and,O
given,O
by,O
the,O
tenant,O
to,O
the,O
landlord,O
or,O
a,O
person,O
on,O
the,O
landlord,O
’s,O
behalf,O
;,O
and,O
a,O
copy,O
of,O
the,O
agreement,O
signed,O
by,O
both,O
the,O
landlord,O
and,O
the,O
tenant,O
',',O
as,O
soon,O
as,O
reasonably,O
practicable,O
.,O
RENT,O
Term,O
:,O
the,O
term,O
of,O
this,O
rental,O
agreement,O
shall,O
be,O
for,O
a,O
period,O
of,O
one,O
(,O
1,O
),O
year,O
',',O
from,O
the,O
execution,O
of,O
this,O
agreement,O
renewable,O
for,O
a,O
like,O
period,O
from,O
mutual,O
agreement,O
and,O
subject,O
to,O
such,O
terms,O
and,O
conditions,O
to,O
be,O
agreed,O
upon,O
by,O
the,O
parties,O
;,O
provided,O
',',O
however,O
',',O
that,O
even,O
before,O
the,O
termination,O
of,O
said,O
ONE,O
(,O
1,O
),O
year,O
period,O
',',O
either,O
party,O
may,O
be,O
terminated,O
this,O
lease,O
',',O
by,O
giving,O
advance,O
one,O
month,O
notice,O
to,O
the,O
landlord,O
;,O
in,O
the,O
absence,O
of,O
written,O
notice,O
',',O
nor,O
a,O
word,O
of,O
advice,O
from,O
tenant,O
',',O
two,O
successive,O
non-,O
payment,O
of,O
rentals,O
will,O
be,O
a,O
valid,O
cause,O
for,O
termination,O
of,O
this,O
agreement,O
/,O
contract,O
.,O
Agreed,O
monthly,O
rental,O
for,O
the,O
use,O
and,O
occupancy,O
of,O
residential,O
unit,O
will,O
be,O
Php,U-MISC
'3,500.00',O
Philippines,U-LOC
currency,O
in,O
cash,O
payable,O
on,O
the,O
date,O
of,O
occupancy,O
.,O
Said,O
monthly,O
rental,O
is,O
exclusive,O
of,O
electric,O
bill,O
',',O
water,O
bill,O
and,O
other,O
services,O
',',O
which,O
shall,O
become,O
exclusively,O
by,O
tenant,O
.,O
Upon,O
the,O
execution,O
of,O
this,O
agreement,O
',',O
the,O
tenant,O
will,O
pay,O
the,O
landlord,O
the,O
sum,O
of,O
Seven,B-MISC
Thousand,I-MISC
Pesos,L-MISC
(,O
Php,U-MISC
'7,000.00',O
),O
which,O
amount,O
is,O
equivalent,O
to,O
one,O
month,O
deposit,O
and,O
one,O
month,O
advance,O
for,O
the,O
leased,O
premises,O
.,O
The,O
deposit,O
is,O
to,O
guarantee,O
secure,O
faithful,O
compliance,O
with,O
the,O
terms,O
and,O
conditions,O
set,O
forth,O
therein,O
',',O
on,O
the,O
part,O
of,O
the,O
tenant,O
',',O
and,O
to,O
be,O
applied,O
in,O
the,O
following,O
manner-,O
all,O
accountabilities,O
will,O
be,O
determined,O
first,O
',',O
like,O
broken,O
fixture,O
',',O
lost,O
ones,O
and,O
others,O
and,O
balance,O
will,O
be,O
applied,O
to,O
rent,O
.,O
The,O
landlord,O
agrees,O
to,O
provide,O
an,O
acknowledgement,O
receipt,O
for,O
any,O
rent,O
paid,O
to,O
the,O
landlord,O
.,O
(,O
The,O
landlord,O
is,O
not,O
required,O
to,O
provide,O
or,O
to,O
make,O
available,O
an,O
acknowledgement,O
receipt,O
if,O
rent,O
is,O
paid,O
into,O
the,O
landlord,O
’s,O
account,O
.,O
),O
USE,O
OF,O
THE,O
PREMISES,O
The,O
tenant,O
agrees,O
:,O
not,O
to,O
use,O
the,O
residential,O
premises,O
',',O
or,O
cause,O
or,O
permit,O
the,O
premises,O
to,O
be,O
used,O
',',O
for,O
any,O
illegal,O
purpose,O
;,O
and,O
not,O
to,O
cause,O
or,O
permit,O
a,O
nuisance,O
;,O
and,O
not,O
to,O
interfere,O
',',O
or,O
cause,O
or,O
permit,O
interference,O
',',O
with,O
the,O
reasonable,O
peace,O
',',O
comfort,O
or,O
privacy,O
of,O
neighbors,O
.,O
LANDLORD,O
’S,O
ACCESS,O
TO,O
THE,O
PREMISES,O
The,O
landlord,O
',',O
the,O
landlord,O
’s,O
agent,O
or,O
any,O
person,O
authorized,O
in,O
writing,O
by,O
the,O
landlord,O
',',O
during,O
the,O
currency,O
of,O
this,O
agreement,O
',',O
may,O
only,O
enter,O
the,O
rented,O
premises,O
in,O
the,O
following,O
circumstances,O
:,O
in,O
an,O
emergency,O
(,O
including,O
entry,O
for,O
the,O
purpose,O
of,O
carrying,O
out,O
urgent,O
repairs,O
),O
;,O
or,O
to,O
inspect,O
the,O
premises,O
',',O
if,O
the,O
tenant,O
gets,O
1,O
day,O
notice,O
to,O
carry,O
out,O
necessary,O
repairs,O
',',O
if,O
the,O
tenant,O
gets,O
2,O
days,O
notice,O
on,O
each,O
occasion,O
.,O
CLEANLINESS,U-PER
',',O
REPAIRS,O
AND,O
DAMAGE,O
TO,O
THE,O
PREMISES,O
The,O
landlord,O
agrees,O
:,O
to,O
make,O
sure,O
the,O
residential,O
premises,O
are,O
reasonably,O
clean,O
and,O
fit,O
to,O
live,O
in,O
;,O
and,O
to,O
keep,O
the,O
premises,O
in,O
reasonable,O
repair,O
',',O
considering,O
the,O
age,O
of,O
',',O
the,O
amount,O
of,O
rent,O
paid,O
for,O
and,O
the,O
prospective,O
life,O
of,O
the,O
premises,O
.,O
The,O
tenant,O
agrees,O
:,O
to,O
keep,O
the,O
residential,O
premises,O
reasonably,O
clean,O
;,O
and,O
to,O
notify,O
the,O
landlord,O
as,O
soon,O
as,O
practicable,O
of,O
any,O
damage,O
to,O
the,O
premises,O
;,O
and,O
not,O
to,O
intentionally,O
or,O
negligently,O
cause,O
or,O
permit,O
any,O
damaged,O
to,O
the,O
premises,O
.,O
ALTERATIONS,O
AND,O
ADDITIONS,O
TO,O
THE,O
PREMISES,O
The,O
tenant,O
agrees,O
:,O
not,O
attach,O
any,O
fixture,O
or,O
renovate,O
',',O
alter,O
',',O
or,O
add,O
to,O
the,O
residential,O
premises,O
without,O
the,O
landlord,O
’s,O
written,O
permission,O
;,O
and,O
not,O
to,O
remove,O
',',O
without,O
the,O
landlord,O
’s,O
written,O
permission,O
',',O
any,O
fixture,O
attached,O
by,O
the,O
tenant,O
;,O
and,O
to,O
notify,O
the,O
landlord,O
of,O
any,O
damaged,O
caused,O
by,O
removing,O
any,O
fixture,O
attached,O
by,O
the,O
tenant,O
;,O
and,O
to,O
repair,O
any,O
damage,O
caused,O
by,O
removing,O
the,O
fixture,O
or,O
compensate,O
the,O
landlord,O
for,O
the,O
cost,O
of,O
repair,O
',',O
if,O
the,O
landlord,O
asks,O
.,O
LOCKS,O
AND,O
SECURITY,O
DEVICES,O
The,O
landlord,O
agrees,O
:,O
to,O
provide,O
and,O
maintain,O
locks,O
or,O
other,O
security,O
devices,O
necessary,O
to,O
keep,O
the,O
residential,O
premises,O
reasonably,O
secure,O
;,O
and,O
not,O
to,O
alter,O
',',O
remove,O
or,O
add,O
any,O
lock,O
or,O
other,O
security,O
device,O
without,O
reasonable,O
excuse,O
;,O
and,O
to,O
give,O
the,O
tenant,O
a,O
copy,O
of,O
the,O
key,O
or,O
opening,O
device,O
or,O
information,O
to,O
open,O
any,O
lock,O
or,O
security,O
device,O
which,O
is,O
added,O
or,O
altered,O
.,O
Lost,O
key(s,O
),O
caused,O
by,O
the,O
tenant,O
',',O
may,O
be,O
replaced,O
by,O
the,O
owner,O
at,O
a,O
cost,O
of,O
P150,O
/,O
key,O
.,O
Key(s,O
),O
are,O
to,O
be,O
returned,O
by,O
the,O
tenant,O
to,O
the,O
owner,O
at,O
the,O
end,O
of,O
the,O
agreement,O
.,O
The,O
tenant,O
agree,O
:,O
not,O
to,O
alter,O
',',O
remove,O
or,O
add,O
any,O
lock,O
or,O
other,O
security,O
device,O
without,O
reasonable,O
excuse,O
;,O
and,O
to,O
give,O
landlord,O
a,O
copy,O
of,O
the,O
key,O
or,O
opening,O
device,O
or,O
information,O
to,O
open,O
any,O
lock,O
or,O
security,O
device,O
which,O
is,O
altered,O
or,O
added,O
',',O
except,O
where,O
the,O
landlord,O
agrees,O
not,O
to,O
given,O
a,O
copy,O
.,O
Number,O
of,O
people,O
in,O
the,O
Room,U-MISC
A,O
maximum,O
of,O
four,O
(,O
4,O
),O
people,O
at,O
any,O
one,O
time,O
is,O
allowed,O
to,O
stay,O
in,O
the,O
rented,O
Room,O
.,O
Behavior,O
of,O
visitors,O
An,O
occupier,O
of,O
a,O
room,O
must,O
take,O
all,O
reasonable,O
steps,O
to,O
ensure,O
that,O
their,O
visitors,O
or,O
invited,O
guests,O
do,O
not,O
behave,O
in,O
a,O
manner,O
likely,O
to,O
interfere,O
with,O
the,O
peaceful,O
enjoyment,O
of,O
the,O
owner,O
.,O
Storage,O
of,O
inflammable,O
liquids,O
and,O
other,O
substances,O
and,O
materials,O
.,O
An,O
occupier,O
must,O
not,O
use,O
or,O
store,O
on,O
property,O
any,O
inflammable,O
chemical,O
',',O
liquid,O
or,O
gas,O
or,O
other,O
inflammable,O
material,O
.,O
This,O
by,O
-,O
law,O
does,O
not,O
apply,O
to,O
chemicals,O
',',O
liquids,O
',',O
gases,O
or,O
other,O
material,O
used,O
or,O
intended,O
to,O
be,O
used,O
for,O
domestic,O
purposes,O
',',O
or,O
any,O
chemical,O
',',O
liquid,O
',',O
gas,O
or,O
other,O
material,O
in,O
a,O
fuel,O
tank,O
of,O
a,O
motor,O
vehicle,O
or,O
internal,O
combustion,O
engine,O
.,O
Garbage,O
disposal,O
.,O
An,O
occupier,O
Must,O
maintain,O
the,O
room,O
in,O
a,O
clean,O
and,O
tidy,O
condition,O
Must,O
ensure,O
that,O
before,O
refuse,O
is,O
placed,O
in,O
the,O
receptacle,O
it,O
is,O
securely,O
wrapped,O
or,O
',',O
in,O
the,O
case,O
of,O
tins,O
or,O
other,O
containers,O
',',O
completely,O
drained,O
and,O
For,O
the,O
purpose,O
of,O
having,O
the,O
garbage,O
collected,O
',',O
must,O
place,O
the,O
receptacle,O
within,O
an,O
area,O
designated,O
for,O
that,O
purpose,O
by,O
the,O
owners,O
corporation,O
and,O
at,O
a,O
time,O
not,O
more,O
than,O
12,O
hours,O
before,O
the,O
time,O
at,O
which,O
garbage,O
is,O
normally,O
collected,O
.,O
Garbage,O
Collection,O
Fee,O
HOW,O
TO,O
END,O
A,O
CONTINUING,O
AGREEMENT,O
*,O
A,O
fixed,O
term,O
agreement,O
may,O
be,O
ended,O
for,O
the,O
following,O
reasons,O
',',O
provided,O
that,O
at,O
least,O
14,O
days,O
notice,O
is,O
given,O
:,O
if,O
the,O
tenant,O
breaks,O
one,O
of,O
the,O
agreement,O
’s,O
term,O
;,O
if,O
the,O
tenant,O
is,O
more,O
than,O
2,O
months,O
arrears,O
of,O
rent,O
;,O
if,O
the,O
landlord,O
breaks,O
one,O
of,O
the,O
agreement,O
’s,O
terms,O
;,O
if,O
the,O
landlord,O
or,O
tenant,O
wants,O
to,O
end,O
the,O
tenancy,O
at,O
the,O
end,O
of,O
a,O
fixed,O
term,O
agreement,O
(,O
in,O
which,O
case,O
notice,O
can,O
be,O
given,O
until,O
the,O
final,O
day,O
of,O
the,O
fixed,O
term,O
period,O
',',O
otherwise,O
the,O
agreement,O
becomes,O
a,O
continuing,O
agreement,O
),O
.,O
RENT,O
INCREASES,O
The,O
landlord,O
can,O
not,O
increase,O
the,O
rent,O
during,O
the,O
fixed,O
term,O
.,O
After,O
the,O
agreement,O
fixed,O
term,O
ended,O
and,O
the,O
tenant,O
wishes,O
to,O
continue,O
the,O
rent,O
.,O
The,O
landlord,O
and,O
the,O
tenant,O
agree,O
an,O
additional,O
seven,O
(,O
7,O
),O
percent,O
of,O
the,O
previous,O
contract,O
amount,O
which,O
will,O
be,O
integrated,O
to,O
the,O
new,O
Rental,B-MISC
Agreement,L-MISC
.,O
SCHEDULE,O
OF,O
RENT,O
PAYMENTS,O
September,O
17,O
',',O
2014,O
October,O
17,O
',',O
2014,O
November,O
17,O
',',O
2014,O
December,O
17,O
',',O
2014,O
SPECIAL,O
CONDITIONS,O
It,O
is,O
agreed,O
between,O
the,O
Landlord,B-ORG
and,I-ORG
the,I-ORG
Tenant,L-ORG
that,O
the,O
Managing,B-ORG
Agent,I-ORG
/,I-ORG
Landlord,L-ORG
has,O
the,O
right,O
to,O
enter,O
the,O
leased,O
premises,O
to,O
carry,O
out,O
periodic,O
inspections,O
of,O
the,O
property,O
anytime,O
with,O
proper,O
notice,O
.,O
The,O
tenant(s,O
),O
agrees,O
to,O
supply,O
their,O
telephone,O
number,O
to,O
the,O
Managing,B-ORG
Agent,I-ORG
/,I-ORG
Landlord,L-ORG
and,O
inform,O
the,O
landlord,O
/,O
agent,O
immediately,O
of,O
any,O
changes,O
.,O
The,O
tenant(s,O
),O
can,O
not,O
keep,O
pets,O
in,O
the,O
premises,O
.,O
The,O
tenant,O
agrees,O
that,O
special,O
care,O
will,O
be,O
taken,O
to,O
ensure,O
that,O
the,O
walls,O
are,O
kept,O
free,O
of,O
marks,O
.,O
The,O
tenant,O
agrees,O
that,O
no,O
decorating,O
and/or,O
painting,O
occur,O
within,O
the,O
premises,O
unless,O
permission,O
is,O
given,O
by,O
the,O
landlord,O
.,O
The,O
tenant(s,O
),O
agree,O
that,O
if,O
the,O
rent,O
is,O
paid,O
by,O
check,O
and,O
it,O
is,O
dishonored,O
',',O
then,O
the,O
tenant,O
will,O
compensate,O
the,O
agent,O
for,O
the,O
dishonor,O
fee,O
and,O
then,O
the,O
Managing,B-ORG
Agent,I-ORG
/,I-ORG
Landlord,L-ORG
has,O
the,O
right,O
not,O
to,O
accept,O
further,O
check,O
payments,O
from,O
the,O
tenant,O
.,O
I,O
HAVE,O
READ,O
',',O
UNDERSTOOD,O
AND,O
CONCUR,O
WITH,O
THE,O
CONTENTS,O
AND,O
STIPULATIONS,O
OF,O
THIS,O
RENTAL,O
AGREEMNT,O
.,O
LANDLORDS,O
AGENT,O
:,O
CATHERINE,B-PER
CABOCHAN,L-PER
MICHAEL,O
DELA,O
CRUZ,O
TENANT,O
REQUIREMENT,O
:,O
Photo,O
Copy,O
of,O
Two,O
Governments,O
Valid,O
I.D.,O
NBI,O
/,O
Police,O
Clearance,O
